tailid;url;language
23046;http://www.fjaler.kommune.no/artikkel.aspx?AId=58&tid=42&mid1=5&eid=91;nb
23071;http://www.vagsoy.kommune.no/artikkel.aspx?AId=83&back=1&MId1=1&MId2=156&MId3=64;nb
23080;http://www.gaular.kommune.no/artikkel.aspx?AId=100&tid=42&mid1=5&eid=91;nb
23130;http://www.kirkensnodhjelp.no/;nb
23130;http://www.kirkensnodhjelp.no/en/;en
23159;http://www.lions.no;nb
23159;http://www.lions.no/no/about_lions/;en
23161;http://www.redcross.no;nb
23161;http://www.rodekors.no/red-cross-in-english/;en
23163;http://www.norskluftambulanse.no/;nb
23168;http://www.luster.folkebibl.no/;nb
23332;http://www.hjartdal.kommune.no/Tenester/Kultur-oppvekst/Bibliotek.aspx;nb
23418;http://www.aalbibliotek.no;nb
23452;http://www.kongsberg.kommune.no/kultur/bibliotek/default.html;nb
23453;http://www.krodsheradbibliotek.no/;nb
23456;http://www.lier.kommune.no/templates/news.aspx?id=2167;nb
23459;http://www.modum.kommune.no/bibliotek.106405.no.html;nb
23462;http://www.nedre-eiker.kommune.no/index.php?cat=85677;nb
23464;http://www.nes-bu.kommune.no/Tjenester-til-deg/Kultur-og-fritid/Bibliotek/;nb
23469;http://www.nore-og-uvdal.kommune.no/Tjenester.aspx?id=SIT23740&service=144967&version=1&orgno=964950946;nb
23471;http://www.ringerikebibliotek.no;nb
23474;http://www.rollag.kommune.no/Tjenester.aspx?id=SIT23740&service=120718&version=1&orgno=964963282;nb
23475;http://www.royken.folkebibl.no/;nb
23479;http://www.bibliotek.hole.kommune.no/;nb
23480;http://www.hurum.kommune.no/bibliotek.html;nb
23481;http://www.sigdal.kommune.no/default.asp?uid=132&CID=24;nb
23483;http://www.ovre-eiker.folkebibl.no/;nb
23486;http://www.ostre-toten.folkebibl.no/;nb
23488;http://www.oyer.kommune.no/view/12221;nb
23490;http://www.oystre-slidre.kommune.no/artikkel.aspx?AId=100&back=1&MId1=24&MId2=100;nb
23494;http://www.lunner.kommune.no/index.php?cat=18294;nb
23497;http://dbib.no/;nb
23499;http://www.flesberg.kommune.no/Organisasjonen/Oppvekst_og_kulturetaten/Bibliotek.aspx;nb
23502;http://flaabibliotek.no/;nb
23504;http://golbibliotek.no/;nb
23504;http://golbibliotek.no/?page_id=302;en
23505;http://hemsedalbibliotek.no/;nb
23508;http://www.hol.folkebibl.no/;nb
23523;http://www.dovre.kommune.no/Modules/service.aspx?ObjectType=Service&Service.ID=297&Category.ID=719;nb
23525;http://www.gjovik.kommune.no/eway/default.aspx?pid=230&trg=MainPage_4925&MainContent_4971=4925:0:&MainPage_4925=4979:0:18,2755;nb
23526;http://www.lesja.kommune.no/Default.asp?WCI=DisplayGroup&WCE=345&DGI=345;nb
23527;http://www.nord-aurdal.kommune.no/artikkel.aspx?AId=50&back=1&MId1=15&MId2=63&MId3=65;nb
23528;http://www.ringebu.folkebibl.no;nb
23529;http://www.sondre-land.kommune.no/eway/default.aspx?pid=269&trg=MainPage_5530&MainContent_5510=5530:0:&MainPage_5530=5518:0:22,1832;nb
23530;http://www.vang.kommune.no/artikkel.aspx?AId=324&back=1&MId1=384&MId2=517;nb
23531;http://www.vaga.kommune.no/Modules/theme.aspx?Category.ID=1168&ObjectType=Article&ElementID=698;nb
23532;http://www.etnedal.kommune.no/artikkel.aspx?AId=86&back=1&MId1=233;nb
23536;http://www.lillehammer.kommune.no/artikkel/73703/5046:26955:;nb
23539;http://www.nord-fron.kommune.no/artikkel.aspx?AId=689&back=1&MId1=177;nb
23540;http://www.sel.folkebibl.no/;nb
23541;http://www.sor-aurdal.kommune.no/artikkel.aspx?AId=92&back=1&MId1=311;nb
23545;http://www.vestre-slidre.kommune.no/artikkel.aspx?AId=288&back=1&MId1=226&MId2=228;nb
23546;http://www.jevnaker.kommune.no/Toppmeny/Tjenester/Bibliotek/;nb
23548;http://www.lom.kommune.no/index.gan?id=1220;nb
23550;http://www.nordre-land.kommune.no/index.php?cat=87534;nb
23552;http://www.sor-fron.kommune.no/artikkel.aspx?AId=32&tid=42&mid1=35&eid=91;nb
23554;http://www.vestre-toten.folkebibl.no/;nb
23575;http://www.ffi.no/;nb
23575;http://www.ffi.no/en/Sider/default.aspx;en
23581;http://www.folldal.kommune.no/default.asp?WCI=ViewNews&WCE=538&DGI=10&Head=1;nb
23582;http://www.hamar.kommune.no/category3484.html;en
23582;http://www.hamar.kommune.no/hamar/www/site/forsiden/bibliotek/;nb
23583;http://www.os.hedmark.no/Tjenester/Bibliotek/;nb
23584;http://www.stange.folkebibl.no/;nb
23585;http://www.sor-odal.kommune.no/so/biblioteket;nb
23586;http://www.vaaler-he.kommune.no/artikkel.aspx?AId=169&MId1=380;nb
23587;http://www.gausdal.kommune.no/artikkel/31919/10118:27049:;nb
23606;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/holmlia/;nb
23606;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/holmlia/holmlia_branch_in_english_/;en
23614;http://www.elverum.kommune.no/artikkel.aspx?AId=626&back=1&MId1=125;nb
23615;http://www.kongsvinger.kommune.no/no/Emneord/Bibliotek/;nb
23616;http://www.tolga.kommune.no/default.asp?WCI=ViewNews&WCE=4911&DGI=619&Head=1;nb
23618;http://www.tynset.kommune.no/default.asp?WCI=ViewNews&WCE=721&DGI=248&Head=1;nb
23619;http://www.asnes.kommune.no/index.asp?strurl=//applications/system/publish/view/showobject.asp?infoobjectid=1000954&menuid=1000378&topExpand=;nb
23620;http://www.eidskog.kommune.no/artikkel.aspx?AId=73&back=1&MId1=20&MId2=25;nb
23627;http://www.nb.no;nb
23627;http://www.nb.no/english;en
23629;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/majorstuen/;nb
23629;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/majorstuen/majorstuen_branch_in_english_/;en
23630;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/torshov_sandaker/;nb
23630;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/torshov_sandaker/torshov_branch_in_english_/;en
23631;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/grnerlokka/;nb
23631;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/grnerlokka/grnerlokka_branch_in_english_/;en
23632;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/bjerke/;nb
23632;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/bjerke/bjerke_branch_in_english/;en
23633;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/gamle_oslo/;nb
23633;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/gamle_oslo/gamle_oslo_branch_in_english_/;en
23634;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/oppsal/;nb
23634;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/oppsal/oppsal_branch_in_english_/;en
23635;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/boler/;nb
23635;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/boler/boler_branch_in_english/;en
23636;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/roa/;nb
23636;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/roa/roa_branch_in_english_/;en
23638;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/nordtvet/;nb
23638;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/nordtvet/nordtvet_branch_in_english/;en
23639;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/romsas/;nb
23639;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/romsas/romsas_branch_in_english/;en
23640;http://www.trysil.kommune.no/Modules/theme.aspx?Category.ID=3273&ObjectType=Article&ElementID=6365&Category.Name=%22Biblioteket%22;nb
23641;http://www.amot.kommune.no/Modules/admunit.aspx?ObjectType=Object&Object.ID=1354&AdmUnitID=1354;nb
23642;http://www.alvdal.kommune.no/3757.989.Alvdal-Bibliotek.html;nb
23643;http://www.engerdal.kommune.no/Modules/admunit.aspx?ObjectType=Object&Object.ID=1489&AdmUnitID=1489;nb
23644;http://www.nord-odal.kommune.no/no/bibliotek;nb
23645;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/stovner/;nb
23645;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/stovner/stovner_branch_in_english_/;en
23646;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/furuset/;nb
23646;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/furuset/furuset_branch_in_english_/;en
23647;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/lambertseter/;nb
23647;http://www.deichmanske-bibliotek.oslo.kommune.no/avdelinger_apningstider/lambertseter/lambertseter_branch_in_english_/;en
23653;http://www.barum.folkebibl.no/;nb
23653;http://www.barum.folkebibl.no/english/library.html;en
23654;http://www.bibliotekrom.no/index.php/nb/enkeltbibliotek/fet-folkebibliotek;nb
23655;http://www.hurdal.kommune.no/Modules/service.aspx?ObjectType=Service&Service.ID=941&Category.ID=3068;nb
23656;http://www.nes-ak.kommune.no/nesbibliotek/;nb
23657;http://www.oppegard.folkebibl.no/;nb
23658;http://www.ski.kommune.no/Servicetorg/Administrasjon/Virksomheter/Biblioteket/;nb
23659;http://www.vestby.kommune.no/biblioteket.80637.no.html;nb
23660;http://www.asker.kommune.no/Tjenester-til-deg/Kultur-idrett-og-fritid/Bibliotek/;nb
23661;http://www.eidsvoll.kommune.no/eidsvollbibliotek/;nb
23662;http://www.frogn.kommune.no/frognbibliotek;nb
23663;http://www.bibliotekrom.no/index.php/nb/enkeltbibliotek/lorenskog-bibliotek;nb
23664;http://www.nesodden.kommune.no/Artikkel.aspx?AId=4203&back=1&MId1=148&MId2=&MId3=&;en
23664;http://www.nesoddenbibliotek.no;nb
23665;http://www.bibliotekrom.no/index.php/nb/enkeltbibliotek/ralingen-bibliotek;nb
23666;http://www.bibliotekrom.no/index.php/nb/enkeltbibliotek/sorum-bibliotek;nb
23667;http://as.folkebibl.no/;nb
23669;http://www.enebakk.kommune.no/Modules/admunit.aspx?ObjectType=Object&Variant=AdmInndel&Object.ID=719;nb
23670;http://www.gjerdrum.kommune.no/gjerdrumbibliotek/theme.aspx?ObjectType=Article&ElementID=5183&Category.ID=11431;nb
23671;http://www.nannestad.kommune.no/biblioteket/;nb
23672;http://www.bibliotekrom.no/index.php/nb/enkeltbibliotek/nittedal-bibliotek;nb
23673;http://www.skedsmo.folkebibl.no;nb
23674;http://www.ullensaker.kommune.no/bibliotek/Default.aspx;nb
23675;http://www.ringsaker.kommune.no/biblioteket/;nb
23676;http://www.grue.kommune.no/kultur-og-fritid/bibliotek/;nb
23677;http://www.loten.kommune.no/loeten/www/site/kultur_og_fritid/biblioteket/;nb
23678;http://www.askim.kommune.no/Modules/bibliotek.aspx?Category.ID=21477&ObjectType=Article&ElementID=1004&Category.Name=%22Bibliotek%22;nb
23679;http://www.hvaler.kommune.no/Tjenester/Skolene-pa-Hvaler/Hvaler-oppvekst-og-kultursenter/Hvaler-Folkebibliotek/;nb
23680;https://www.rade.kommune.no/artikkel.aspx?AId=313&tid=42&mid1=160&eid=91;nb
23682;http://www.rendalen.folkebibl.no/;nb
23683;http://www.stor-elvdal.kommune.no/Modules/theme.aspx?Category.ID=3507&ObjectType=Article&ElementID=6678&Category.Name=Bibliotek;nb
23688;http://nav.no/page?id=1073743655;en
23688;http://www.nav.no/Lokalt/Finnmark;nb
23689;http://www.nav.no/Lokalt/Finnmark;nb
23689;http://www.nav.no/page?id=805312736;en
23691;http://nav.no/805321583.cms;nb
23691;http://nav.no/page?id=1073743655;en
23692;http://nav.no/805321582.cms;nb
23692;http://nav.no/page?id=1073743655;en
23693;http://www.eidsberg.folkebibl.no/;nb
23694;http://www.marker.kommune.no/Modules/theme.aspx?ObjectType=Article&ElementID=2475&Category.ID=21887;nb
23695;http://www.rygge.kommune.no/ryggebibliotek;nb
23696;http://www.skiptvet.folkebibl.no;nb
23697;http://www.spydeberg.kommune.no/modules/bibliotek.aspx?objecttype=article&elementid=13547&category.id=22707;nb
23698;http://www.fredrikstad.kommune.no/Tjenester/Kultur-idrett-og-fritid/Biblioteket/;nb
23699;http://www.deichmanske-bibliotek.oslo.kommune.no/;nb
23699;http://www.deichmanske-bibliotek.oslo.kommune.no/english/;en
23700;http://www.aremark.kommune.no/Modules/bibliotek.aspx?ObjectType=Article&ElementID=3639&Category.ID=21272;nb
23701;http://www.hobol.kommune.no/Modules/bibliotekadm.aspx?Category.ID=21682&ObjectType=Object&ElementID=2475&Category.Name=%22Bibliotek%22;nb
23702;http://www.rakkestad.kommune.no/velkommen-til-rakkestad-bibliotek.4886487-177723.html;nb
23703;http://www.romskog.kommune.no/modules/bibliotek.aspx?ObjectType=Article&ElementID=1864&Category.ID=22297;nb
23704;http://www.halden.kommune.no/tjenester/kulturogidrett/bibliotek/Sider/side.aspx;nb
23705;http://www.trogstad.kommune.no/Modules/bibliotek.aspx?ObjectType=Article&ElementID=5822&Category.ID=22912;nb
23706;http://www.moss.folkebibl.no/;nb
23708;http://nav.no/page?id=805312736;en
23708;http://www.nav.no/Lokalt/Troms;nb
23709;http://nav.no/page?id=1073743655;en
23709;http://www.nav.no/805321540.cms;nb
23710;http://nav.no/805321539.cms;nb
23710;http://nav.no/page?id=1073743655;en
23712;http://www.nav.no/English;en
23712;http://www.nav.no/page?id=948;nb
23713;http://nav.no/805321429.cms;nb
23713;http://nav.no/page?id=1073743655;en
23714;http://www.nav.no/1073747247.cms;en
23714;http://www.nav.no/page?id=948;nb
23724;http://nav.no/page?id=805312736;en
23724;http://www.nav.no/Lokalt/Nordland;nb
23727;http://nav.no/805321474.cms;nb
23727;http://nav.no/page?id=1073743655;en
23728;http://nav.no/805321473.cms;nb
23728;http://nav.no/page?id=1073743655;en
23729;http://nav.no/page?id=805312736;en
23729;http://www.nav.no/Lokalt/Troms;nb
23732;http://www.nav.no/Lokalt/Troms;nb
23732;http://www.nav.no/page?id=1073743655;en
23734;http://www.nav.no/Lokalt/Nord-Tr%C3%B8ndelag;nb
23734;http://www.nav.no/page?id=805312736;en
23739;http://nav.no/page?id=805312736;en
23739;http://www.nav.no/Lokalt/M%C3%B8re+og+Romsdal;nb
23748;http://nav.no/page?id=805312736;en
23748;http://www.nav.no/Lokalt/S%C3%B8r-Tr%C3%B8ndelag;nb
23750;http://nav.no/page?id=1073743655;en
23750;http://www.nav.no/Lokalt/S%C3%B8r-Tr%C3%B8ndelag;nb
23753;http://nav.no/page?id=805312736;en
23753;http://www.nav.no/Lokalt/S%C3%B8r-Tr%C3%B8ndelag;nb
23754;http://nav.no/page?id=805312736;en
23754;http://www.nav.no/Lokalt/S%C3%B8r-Tr%C3%B8ndelag;nb
23759;http://nav.no/805321384.cms;nb
23759;http://nav.no/page?id=1073743655;en
23760;http://nav.no/805321383.cms;nb
23760;http://nav.no/page?id=1073743655;en
23763;http://nav.no/805321202.cms;nb
23763;http://nav.no/page?id=1073743655;en
23773;http://nav.no/page?id=805312736;en
23773;http://www.nav.no/805321196.cms;nb
23775;http://nav.no/805321200.cms;nb
23775;http://nav.no/page?id=1073743655;en
23777;http://nav.no/page?id=805312736;en
23777;http://www.nav.no/Lokalt/M%C3%B8re+og+Romsdal;nb
23782;http://nav.no/805321167.cms;nb
23782;http://nav.no/page?id=1073743655;en
23783;http://www.nav.no/805321170.cms;nb
23783;http://www.nav.no/English;en
23789;http://www.nav.no/Lokalt/Aust-Agder;nb
23789;http://www.nav.no/page?id=805312736;en
23791;http://www.nav.no/Lokalt/Aust-Agder;nb
23791;http://www.nav.no/page?id=805312736;en
23794;http://nav.no/805321140.cms;nb
23794;http://nav.no/page?id=1073743655;en
23795;http://nav.no/805321139.cms;nb
23795;http://nav.no/page?id=1073743655;en
23804;http://nav.no/805321168.cms;nb
23804;http://nav.no/page?id=1073743655;en
23807;http://www.nav.no/Lokalt/Telemark;nb
23807;http://www.nav.no/page?id=805312736;en
23808;http://nav.no/page?id=805312736;en
23808;http://www.nav.no/Lokalt/Telemark;nb
23811;http://nav.no/805321110.cms;nb
23811;http://nav.no/page?id=1073743655;en
23812;http://nav.no/805321109.cms;nb
23812;http://nav.no/page?id=1073743655;en
23816;http://nav.no/page?id=805312736;en
23816;http://www.nav.no/Lokalt/Buskerud;nb
23818;http://nav.no/805321725.cms;nb
23818;http://nav.no/page?id=1073743655;en
23820;http://nav.no/805321724.cms;nb
23820;http://nav.no/page?id=1073743655;en
23821;http://nav.no/page?id=805312736;en
23821;http://www.nav.no/Lokalt/M%C3%B8re+og+Romsdal;nb
23822;http://www.nav.no/805342393.cms;nb
23822;http://www.nav.no/page?id=805312736;en
23825;http://nav.no/page?id=805312736;en
23825;http://www.nav.no/Lokalt/Vestfold;nb
23828;http://nav.no/805321079.cms;nb
23828;http://nav.no/page?id=1073743655;en
23829;http://nav.no/805321080.cms;nb
23829;http://nav.no/page?id=1073743655;en
23834;http://nav.no/page?id=805312736;en
23834;http://www.nav.no/Lokalt/Buskerud;nb
23835;http://nav.no/page?id=805312736;en
23835;http://www.nav.no/Lokalt/Sogn+og+Fjordane;nb
23836;http://nav.no/805321620.cms;nb
23836;http://nav.no/page?id=1073743655;en
23838;http://nav.no/805321619.cms;nb
23838;http://nav.no/page?id=1073743655;en
23841;http://nav.no/page?id=805312736;en
23841;http://www.nav.no/Lokalt/Oppland;nb
23842;http://nav.no/page?id=1073743655;en
23842;http://www.nav.no/Lokalt/Hordaland;nb
23844;http://nav.no/805321255.cms;nb
23844;http://nav.no/page?id=1073743655;en
23846;http://nav.no/805321256.cms;nb
23846;http://nav.no/page?id=1073743655;en
23847;http://www.nav.no/805321258.cms;nb
23850;http://nav.no/page?id=805312736;en
23850;http://www.nav.no/Lokalt/Oppland;nb
23854;http://nav.no/page?id=805312736;en
23854;http://www.nav.no/Lokalt/Sogn+og+Fjordane;nb
23855;http://nav.no/805320974.cms;nb
23855;http://nav.no/page?id=1073743655;en
23856;http://www.nav.no/Lokalt/Sogn+og+Fjordane;nb
23856;http://www.nav.no/page?id=805312736;en
23857;http://nav.no/805320975.cms;nb
23857;http://nav.no/page?id=1073743655;en
23860;http://nav.no/page?id=805312736;en
23860;http://www.nav.no/Lokalt/Hordaland;nb
23862;http://nav.no/page?id=1073743655;en
23862;http://www.nav.no/805321277.cms;nb
23863;http://nav.no/page?id=805312736;en
23863;http://www.nav.no/Lokalt/Oppland;nb
23870;http://www.nav.no/Lokalt/Hedmark;nb
23870;http://www.nav.no/page?id=805312736;en
23876;http://www.nav.no/Lokalt/Hedmark;nb
23876;http://www.nav.no/page?id=805312736;en
23879;http://nav.no/page?id=805312736;en
23879;http://www.nav.no/Lokalt/Hedmark;nb
23881;http://www.nav.no/Lokalt/Hedmark;nb
23881;http://www.nav.no/page?id=805312736;en
23882;http://nav.no/805320938.cms;nb
23882;http://nav.no/page?id=1073743655;en
23885;http://nav.no/805320937.cms;nb
23885;http://nav.no/page?id=1073743655;en
23887;http://www.skatteetaten.no/en/International-pages/;en
23887;http://www.skatteetaten.no/no/;nb
23893;http://www.skatteetaten.no/en/International-pages/;en
23893;http://www.skatteetaten.no/no/;nb
23894;http://www.skatteetaten.no/en/International-pages/;en
23894;http://www.skatteetaten.no/no/;nb
23895;http://www.skatteetaten.no/en/International-pages/;en
23895;http://www.skatteetaten.no/no/;nb
23908;http://www.skatteetaten.no/en/International-pages/;en
23908;http://www.skatteetaten.no/no/;nb
23917;http://www.skatteetaten.no/en/International-pages/;en
23917;http://www.skatteetaten.no/no/;nb
23920;http://www.skatteetaten.no/en/International-pages/;en
23920;http://www.skatteetaten.no/no/;nb
23924;http://www.skatteetaten.no/en/International-pages/;en
23924;http://www.skatteetaten.no/no/;nb
23925;http://www.skatteetaten.no/en/International-pages/;en
23925;http://www.skatteetaten.no/no/;nb
23927;http://www.skatteetaten.no/en/International-pages/;en
23927;http://www.skatteetaten.no/no/;nb
23930;http://www.skatteetaten.no/en/International-pages/;en
23930;http://www.skatteetaten.no/no/;nb
23938;http://www.skatteetaten.no/en/International-pages/;en
23938;http://www.skatteetaten.no/no/;nb
23939;http://www.skatteetaten.no/en/International-pages/;en
23939;http://www.skatteetaten.no/no/;nb
23959;http://www.skatteetaten.no/en/International-pages/;en
23959;http://www.skatteetaten.no/no/;nb
23973;http://www.skatteetaten.no/en/International-pages/;en
23973;http://www.skatteetaten.no/no/;nb
23983;http://www.skatteetaten.no/en/International-pages/;en
23983;http://www.skatteetaten.no/no/;nb
23989;http://www.skatteetaten.no/en/International-pages/;en
23989;http://www.skatteetaten.no/no/;nb
23995;http://www.skatteetaten.no/en/International-pages/;en
23995;http://www.skatteetaten.no/no/;nb
23996;http://www.skatteetaten.no/en/International-pages/;en
23996;http://www.skatteetaten.no/no/;nb
24001;http://www.skatteetaten.no/en/International-pages/;en
24001;http://www.skatteetaten.no/no/;nb
24004;http://www.skatteetaten.no/en/International-pages/;en
24004;http://www.skatteetaten.no/no/;nb
24005;http://www.skatteetaten.no/en/International-pages/;en
24005;http://www.skatteetaten.no/no/;nb
24013;http://www.skatteetaten.no/en/International-pages/;en
24013;http://www.skatteetaten.no/no/;nb
24016;http://www.skatteetaten.no/en/International-pages/;en
24016;http://www.skatteetaten.no/no/;nb
24019;http://www.skatteetaten.no/en/International-pages/;en
24019;http://www.skatteetaten.no/no/;nb
24028;http://www.skatteetaten.no/en/International-pages/;en
